"Root","Project","Top","RelativePath","FileName","Bytes","Modified","HeadingSample","HasPRD","HasRoadmap","HasFinance","HasDesign","HasArchitecture","HasLegalRisk"
"Voyager","01_closet_a_la_pantalla","10_Ebooks","10_Ebooks\01_closet_a_la_pantalla\Documentacion para la IA\docs\DESIGN_SPEC.md","DESIGN_SPEC.md","147","2026-03-27 18:36","DESIGN_SPEC - Closet a la Pantalla || Estetica || STATUS","0","0","0","1","0","0"
"Voyager","01_closet_a_la_pantalla","10_Ebooks","10_Ebooks\01_closet_a_la_pantalla\Documentacion para la IA\01_closet_a_la_pantalla.md","01_closet_a_la_pantalla.md","1781","2026-03-22 02:00","📖 Closet a la Pantalla || 📋 Resumen del Proyecto || 🎯 Objetivos Principales || 📐 Enfoque Técnico || 🏁 Conclusión","0","0","0","1","0","0"
"Voyager","03_Titanes","06_Juegos de mesa","06_Juegos de mesa\03_Titanes\Documentacion para la IA\docs\USER_DOCS.md","USER_DOCS.md","152","2026-03-27 18:36","USER_DOCS - Titanes || STATUS","0","0","0","0","0","0"
"Voyager","03_Titanes","06_Juegos de mesa","06_Juegos de mesa\03_Titanes\Documentacion para la IA\docs\PRD.md","PRD.md","195","2026-03-27 18:36","PRD - Titanes || Resumen || Stack || STATUS","1","0","0","0","1","0"
"Voyager","03_Titanes","06_Juegos de mesa","06_Juegos de mesa\03_Titanes\Documentacion para la IA\docs\GLOSSARY.md","GLOSSARY.md","166","2026-03-27 18:36","GLOSSARY - Titanes || STATUS","0","0","0","0","0","0"
"Voyager","20_slap-faast","01_software","01_software\20_slap-faast\Documentacion para la IA\_meta\owner.md","owner.md","286","2026-03-27 18:33","Owner del Proyecto","0","0","0","0","0","0"
"Voyager","03_Titanes","06_Juegos de mesa","06_Juegos de mesa\03_Titanes\Documentacion para la IA\docs\TEST_PLAN.md","TEST_PLAN.md","159","2026-03-27 18:36","TEST_PLAN - Titanes || TP-1.1: Core || STATUS","0","1","0","0","0","0"
"Voyager","20_slap-faast","01_software","01_software\20_slap-faast\Documentacion para la IA\_meta\questions-log.md","questions-log.md","1688","2026-03-27 18:33","Questions Log - Slap!Faast || Categoria: Proposito || Categoria: Usuarios || Categoria: Tecnico || Categoria: Datos y Seguridad || Categoria: Escala y Entornos || Categoria: Calidad y Criterios || Supuestos Activos","1","0","0","1","1","0"
"Voyager","03_Titanes","06_Juegos de mesa","06_Juegos de mesa\03_Titanes\Documentacion para la IA\docs\DESIGN_SPEC.md","DESIGN_SPEC.md","134","2026-03-27 18:36","DESIGN_SPEC - Titanes || Estetica || STATUS","0","0","0","1","0","0"
"Voyager","03_Titanes","06_Juegos de mesa","06_Juegos de mesa\03_Titanes\Documentacion para la IA\docs\TDD.md","TDD.md","143","2026-03-27 18:36","TDD - Titanes || Stack || Arquitectura || STATUS","0","0","0","1","1","0"
"Voyager","03_Titanes","06_Juegos de mesa","06_Juegos de mesa\03_Titanes\Documentacion para la IA\docs\ROADMAP.md","ROADMAP.md","177","2026-03-27 18:36","ROADMAP - Titanes || FASE 1 || TASK-1.1.1 - Setup || Ultima Sesion || STATUS","0","1","0","0","0","0"
"Voyager","03_Titanes","06_Juegos de mesa","06_Juegos de mesa\03_Titanes\Documentacion para la IA\03_Titanes.md","03_Titanes.md","26466","2025-09-06 02:01","USER || Thoughts || ASSISTANT || -*- coding: utf-8 -*- || ASSISTANT || Árbol genealógico (texto)","0","1","0","1","0","0"
"Voyager","03_Titanes","06_Juegos de mesa","06_Juegos de mesa\03_Titanes\18_Titanes.md","18_Titanes.md","3498","2026-03-22 02:08","⚔️ Titanes - La Arquitectura del Destino Cósmico || 🌟 Visión General || 🎲 Propuestas de Juego Innovadoras || 💀 1. PROFECÍA — El Legado de Sangre y Traición || 🌊 2. TITANOMAQUIA — El Cosmos en Movimiento || 🔮 3. MOIRA — El Telar del Destino Hípico || 📐 Base de Datos Genealógica Divina || 🚀 Hoja de Ruta (Roadmap)","0","1","0","1","1","1"
"Voyager","01_proyectia_tabs","09_extensiones google chrome","09_extensiones google chrome\01_proyectia_tabs\Documentacion para la IA\docs\DESIGN_SPEC.md","DESIGN_SPEC.md","141","2026-03-27 18:36","DESIGN_SPEC - Proyectia Tabs || Estetica || STATUS","0","0","0","1","0","0"
"Voyager","01_proyectia_tabs","09_extensiones google chrome","09_extensiones google chrome\01_proyectia_tabs\Documentacion para la IA\docs\ROADMAP.md","ROADMAP.md","184","2026-03-27 18:36","ROADMAP - Proyectia Tabs || FASE 1 || TASK-1.1.1 - Setup || Ultima Sesion || STATUS","0","1","0","0","0","0"
"Voyager","01_proyectia_tabs","09_extensiones google chrome","09_extensiones google chrome\01_proyectia_tabs\Documentacion para la IA\docs\USER_DOCS.md","USER_DOCS.md","163","2026-03-27 18:36","USER_DOCS - Proyectia Tabs || STATUS","0","0","0","0","0","0"
"Voyager","01_proyectia_tabs","09_extensiones google chrome","09_extensiones google chrome\01_proyectia_tabs\Documentacion para la IA\docs\GLOSSARY.md","GLOSSARY.md","184","2026-03-27 18:36","GLOSSARY - Proyectia Tabs || STATUS","0","0","0","0","0","0"
"Voyager","01_proyectia_tabs","09_extensiones google chrome","09_extensiones google chrome\01_proyectia_tabs\Documentacion para la IA\docs\TEST_PLAN.md","TEST_PLAN.md","166","2026-03-27 18:36","TEST_PLAN - Proyectia Tabs || TP-1.1: Core || STATUS","0","1","0","0","0","0"
"Voyager","01_proyectia_tabs","09_extensiones google chrome","09_extensiones google chrome\01_proyectia_tabs\Documentacion para la IA\docs\PRD.md","PRD.md","213","2026-03-27 18:36","PRD - Proyectia Tabs || Resumen || Stack || STATUS","1","0","0","0","1","0"
"Voyager","01_proyectia_tabs","09_extensiones google chrome","09_extensiones google chrome\01_proyectia_tabs\Documentacion para la IA\docs\TDD.md","TDD.md","157","2026-03-27 18:36","TDD - Proyectia Tabs || Stack || Arquitectura || STATUS","0","0","0","1","1","0"
"Voyager","01_proyectia_tabs","09_extensiones google chrome","09_extensiones google chrome\01_proyectia_tabs\Documentacion para la IA\01_proyectia_tabs.md","01_proyectia_tabs.md","76260","2025-09-06 03:45","USER || ASSISTANT || **1️⃣ Usar extensiones específicas para etiquetar pestañas** || **2️⃣ Método sin extensiones (renombrar temporalmente la pestaña con un script)** || **3️⃣ Crear espacios de trabajo en Chrome** || USER || ASSISTANT || **Cómo hacerlo paso a paso**","0","1","0","1","0","0"
"Voyager","18_Uiverse","02_App IOS y android","02_App IOS y android\18_Uiverse\18_Ui_lab\Documentacion para la IA\CHANGELOG.md","CHANGELOG.md","189","2026-03-27 22:52","CHANGELOG - UI Lab || [Unreleased] - 2026-03-27 || Changed","0","0","0","1","0","0"
"Voyager","18_Uiverse","02_App IOS y android","02_App IOS y android\18_Uiverse\18_Ui_lab\Documentacion para la IA\PROTOCOL.md","PROTOCOL.md","938","2026-03-27 18:34","PROTOCOL.md - Protocolo Maestro de Desarrollo de Software || SECCION G - RESTRICCIONES ABSOLUTAS (Total: 15 reglas activas) || SECCION H - OBLIGACIONES ACTIVAS (Total: 15 reglas activas)","0","1","0","1","1","0"
"Voyager","03_App_david","02_App IOS y android","02_App IOS y android\03_App_david\Documentacion para la IA\docs\ROADMAP.md","ROADMAP.md","477","2026-03-27 22:51","ROADMAP - App David (NeuroCoach Personal) || FASE 1 - Core Features || TASK-1.1 - Validacion Data / Setup Core || FASE 2 - Integracion Inteligencia Artificial || TASK-2.1 - Pruebas con Modelos Locales / Cloud API || Ultima Sesion || STATUS","0","1","0","0","0","0"
"Voyager","03_App_david","02_App IOS y android","02_App IOS y android\03_App_david\Documentacion para la IA\docs\TDD.md","TDD.md","230","2026-03-27 18:34","TDD - App David || 1. Stack || 2. Arquitectura || STATUS","0","0","0","1","1","0"
"Voyager","03_App_david","02_App IOS y android","02_App IOS y android\03_App_david\Documentacion para la IA\docs\TEST_PLAN.md","TEST_PLAN.md","232","2026-03-27 18:34","TEST_PLAN - App David || TP-1.1: Funcionalidad Core || STATUS","0","1","0","0","0","0"
"Voyager","03_App_david","02_App IOS y android","02_App IOS y android\03_App_david\Documentacion para la IA\docs\DESIGN_SPEC.md","DESIGN_SPEC.md","413","2026-03-27 22:51","DESIGN_SPEC - App David (NeuroCoach Personal) || 1. Estetica Visual || 2. Flujos de Usuario || STATUS","0","0","0","1","0","0"
"Voyager","03_App_david","02_App IOS y android","02_App IOS y android\03_App_david\Documentacion para la IA\docs\USER_DOCS.md","USER_DOCS.md","183","2026-03-27 18:34","USER_DOCS - App David || Inicio Rapido || STATUS","0","0","0","0","0","0"
"Voyager","03_App_david","02_App IOS y android","02_App IOS y android\03_App_david\Documentacion para la IA\docs\PRD.md","PRD.md","764","2026-03-27 22:51","PRD - App David (NeuroCoach Personal) || 1. Resumen Ejecutivo || 2. El Problema || 3. La Solucion || 4. Stack || STATUS","1","0","0","1","1","1"
"Voyager","03_App_david","02_App IOS y android","02_App IOS y android\03_App_david\Documentacion para la IA\docs\GLOSSARY.md","GLOSSARY.md","242","2026-03-27 18:34","GLOSSARY - App David || Terminos || STATUS","0","0","0","0","0","0"
"Voyager","sociedad unova","sociedad unova","sociedad unova\Producto\10_Ebooks\ANALISIS_EBOOKS_MASTER.md","ANALISIS_EBOOKS_MASTER.md","959","2026-05-02 19:53","📚 ANÁLISIS ESTRATÉGICO: CATEGORÍA 10 — EBOOKS || A. INVENTARIO Y RESUMEN POR PRODUCTO || 01 | Closet a la Pantalla (Concepto) || G. RESUMEN EJECUTIVO FINAL (EBOOKS)","1","0","0","0","0","0"
"Voyager","18_Uiverse","02_App IOS y android","02_App IOS y android\18_Uiverse\18_Ui_lab\Documentacion para la IA\_meta\owner.md","owner.md","286","2026-03-27 18:34","Owner del Proyecto","0","0","0","0","0","0"
"Voyager","18_Uiverse","02_App IOS y android","02_App IOS y android\18_Uiverse\18_Ui_lab\Documentacion para la IA\_meta\questions-log.md","questions-log.md","1305","2026-03-27 22:52","Questions Log - UI Lab || Categoria: Proposito || Categoria: Usuarios || Categoria: Tecnico || Categoria: Datos y Seguridad || Categoria: Escala || Categoria: Calidad","0","0","0","1","1","0"
"Voyager","18_Uiverse","02_App IOS y android","02_App IOS y android\18_Uiverse\18_Ui_lab\Documentacion para la IA\CLAUDE.md","CLAUDE.md","246","2026-03-27 22:52","CLAUDE.md - Entry Point || Proyecto: UI Lab || Estado: CONTEXTO RESUELTO (APPROVED)","0","0","0","1","1","0"
"Voyager","20_Volt-IA","02_App IOS y android","02_App IOS y android\20_Volt-IA\README.md","README.md","553","2026-02-05 23:12","Run and deploy your AI Studio app || Run Locally","0","0","0","1","0","0"
"Voyager","04_App_juego_inglés_con_ia","02_App IOS y android","02_App IOS y android\04_App_juego_inglés_con_ia\Documentacion para la IA\04_app_juego_inglés_con_ia.md","04_app_juego_inglés_con_ia.md","1483","2025-09-08 03:31","USER || ASSISTANT || ASSISTANT","0","1","0","1","0","0"
"Voyager","sociedad unova","sociedad unova","sociedad unova\Producto\06_Juegos_de_Mesa\ANALISIS_JUEGOS_MESA_MASTER.md","ANALISIS_JUEGOS_MESA_MASTER.md","4212","2026-05-02 20:01","🎲 ANÁLISIS ESTRATÉGICO COMPLETO: CATEGORÍA 06 — JUEGOS DE MESA || PARTE I — FICHAS COMPLETAS (TIER 1) || 📋 FICHA 01: DRAGÓN ALEBRIJE || A. RESUMEN DEL PRODUCTO || B. SCORE DE DESARROLLO: 17/25 || C. SCORE DE RENTABILIDAD: 17/25 || D. INVENTARIO DE NECESIDADES DETECTADAS || E. COSTOS","1","0","1","1","1","1"
"Voyager","01_Dragon_alebrije","06_Juegos de mesa","06_Juegos de mesa\01_Dragon_alebrije\Dragon alebrije digital\contexto_completo_dragon_alebrije.md","contexto_completo_dragon_alebrije.md","8387","2026-04-11 12:55","Proyecto: Dragón Alebrije (Juego de Cartas Físico) - Contexto Global || 1. Ficha Técnica y Concepto || 2. Inventario Completo de Componentes (169 Cartas) || 3. Estructura de Reglas y Mecánicas (Instructivo Maestro) || 3.1 Preparación (Setup) || 3.2 El Turno de Juego (Paso a Paso) || 3.3 El Sistema de Activadores || 3.4 Combos de Nahuales","0","1","0","1","0","0"
"Voyager","01_Dragon_alebrije","06_Juegos de mesa","06_Juegos de mesa\01_Dragon_alebrije\Dragon alebrije digital\instructivo_maestro_dragon_alebrije.md","instructivo_maestro_dragon_alebrije.md","6422","2026-04-11 00:08","Dragón Alebrije - Instructivo Maestro (Versión Actualizada) || 1. Introducción y Ambientación || 2. Contenido de la Caja (Inventario) || 3. Objetivo del Juego || 4. Preparación (Setup) || 5. El Turno de Juego (Paso a Paso) || 6. Mecánicas y Conflictos || El Sistema de Activadores","0","1","0","1","0","0"
"Voyager","01_Dragon_alebrije","06_Juegos de mesa","06_Juegos de mesa\01_Dragon_alebrije\Dragon alebrije digital\dudas_y_preguntas_sin_resolver.md","dudas_y_preguntas_sin_resolver.md","2943","2026-04-11 00:34","Consultas y Dudas Sin Resolver: Dragón Alebrije (Físico) || 2. Mecánicas de Victoria y Estados de la Carta ""Dragón"" || 3. Flujo del Turno y Efectos Especiales || 4. Seguimiento y Juego Físico (Gameplay) || 5. Definiciones Generales","0","0","0","1","0","0"
"Voyager","01_Dragon_alebrije","06_Juegos de mesa","06_Juegos de mesa\01_Dragon_alebrije\Dragon alebrije digital\analisis_detallado_dragon_alebrije.md","analisis_detallado_dragon_alebrije.md","5782","2026-04-10 23:02","Análisis Detallado del Proyecto: Dragón Alebrije (Juego de Cartas Físico) || 1. Ficha Técnica y Concepto || 2. Inventario Completo de Componentes (169 Cartas) || 3. Estructura de Reglas y Mecánicas || 3.1 Preparación (Setup) || 3.2 El Turno de Juego || 3.3 Sistema de Activadores (Jaguar y Chupacabras) || 4. Auditoría de Dudas Críticas (Pendientes de Resolución)","1","0","0","1","0","0"
"Voyager","01_Dragon_alebrije","06_Juegos de mesa","06_Juegos de mesa\01_Dragon_alebrije\PRD_Nivel_2_Dragon_Alebrije.md","PRD_Nivel_2_Dragon_Alebrije.md","5364","2026-04-10 04:12","Documento de Requisitos del Producto (PRD) - Dragón Alebrije (Nivel 2) || 1. Visión y Concepto Artístico Central: El Realismo Mágico de la ""Selva de Papel y Luz"" || Jerarquía Visual de Nahuales: || 2. El Entorno de Juego (Tablero 3D ""Selva Estratégica"") || 3. Dinámica y Flujo de Interacción: Sintetizando la Presión Física || 3.1. Zonas del Tablero (La Base Espacial) || 3.2. Staging Area (Preparación y Combos) || 3.3. Interrupciones Reales (Reacciones QTE)","1","1","0","1","1","0"
"Voyager","01_Dragon_alebrije","06_Juegos de mesa","06_Juegos de mesa\01_Dragon_alebrije\Doc_Maestro_Dragon_Alebrije.md","Doc_Maestro_Dragon_Alebrije.md","8035","2026-04-10 04:01","Documento Maestro: Dragón Alebrije Digital || Consolidación de Estrategia, Diseño y Arquitectura Técnica || 1. Análisis de Transposición: De la Mesa Real al Bit Digital || 1.1 El Tacto de la Cultura: Estética Barroco-Artesana || 1.2 La Guerra de Engaños (Sistema de Faroleo) || 1.3 Automatización de la Carga Cognitiva || 1.4 Gestión del Secreto y el ""Espía Mágico"" || 1.5 El Valor Narrativo: Lore en Tiempo Real","0","1","0","1","1","0"
"Voyager","18_Uiverse","02_App IOS y android","02_App IOS y android\18_Uiverse\18_Ui_lab\Documentacion para la IA\docs\TEST_PLAN.md","TEST_PLAN.md","229","2026-03-27 18:34","TEST_PLAN - UI Lab || TP-1.1: Funcionalidad Core || STATUS","0","1","0","1","0","0"
"Voyager","18_Uiverse","02_App IOS y android","02_App IOS y android\18_Uiverse\18_Ui_lab\Documentacion para la IA\docs\ROADMAP.md","ROADMAP.md","368","2026-03-27 22:52","ROADMAP - UI Lab || FASE 1 - Core Features || TASK-1.1 - Consolidacion o Archivo || Ultima Sesion || STATUS","0","1","0","1","0","0"
"Voyager","18_Uiverse","02_App IOS y android","02_App IOS y android\18_Uiverse\18_Ui_lab\Documentacion para la IA\docs\PRD.md","PRD.md","534","2026-03-27 22:52","PRD - UI Lab || 1. Resumen Ejecutivo || 2. El Problema || 3. La Solucion || 4. Stack || STATUS","1","0","0","1","1","0"
"Voyager","18_Uiverse","02_App IOS y android","02_App IOS y android\18_Uiverse\18_Ui_lab\Documentacion para la IA\docs\TDD.md","TDD.md","247","2026-03-27 18:34","TDD - UI Lab || 1. Stack || 2. Arquitectura || STATUS","0","0","0","1","1","0"
"Voyager","18_Uiverse","02_App IOS y android","02_App IOS y android\18_Uiverse\18_Ui_lab\Documentacion para la IA\docs\GLOSSARY.md","GLOSSARY.md","247","2026-03-27 18:34","GLOSSARY - UI Lab || Terminos || STATUS","0","0","0","1","0","0"
"Voyager","18_Uiverse","02_App IOS y android","02_App IOS y android\18_Uiverse\18_Ui_lab\Documentacion para la IA\docs\USER_DOCS.md","USER_DOCS.md","191","2026-03-27 18:34","USER_DOCS - UI Lab || Inicio Rapido || STATUS","0","0","0","1","0","0"
"Voyager","18_Uiverse","02_App IOS y android","02_App IOS y android\18_Uiverse\18_Ui_lab\Documentacion para la IA\docs\DESIGN_SPEC.md","DESIGN_SPEC.md","400","2026-03-27 22:52","DESIGN_SPEC - UI Lab || 1. Estetica Visual || 2. Flujos de Usuario || STATUS","0","0","0","1","0","0"
"Voyager","20_Volt-IA","02_App IOS y android","02_App IOS y android\20_Volt-IA\Documentacion para la IA\CHANGELOG.md","CHANGELOG.md","203","2026-03-27 18:34","CHANGELOG - Volt-IA || [Unreleased] - 2026-03-27 || Added || Technical Debt","0","0","0","1","0","0"
"Voyager","18_Uiverse","02_App IOS y android","02_App IOS y android\18_Uiverse\18_Ui_lab\Documentacion para la IA\18_ui_lab.md","18_ui_lab.md","1076","2026-03-22 02:08","🧪 UI Lab - Laboratorio Cinetico de Interfaces || 🌟 Visión General || 📐 Dinámica Experimental || 🏁 Conclusión","0","0","0","1","1","0"
"Voyager","11_Nutriflow","02_App IOS y android","02_App IOS y android\11_Nutriflow\desarrollo\README.md","README.md","553","2026-02-05 17:10","Run and deploy your AI Studio app || Run Locally","0","0","0","1","0","0"
"Voyager","02_App_brainstorming","02_App IOS y android","02_App IOS y android\02_App_brainstorming\Documentacion para la IA\CHANGELOG.md","CHANGELOG.md","251","2026-03-27 22:51","CHANGELOG - NeoNode (App Brainstorming) || [Unreleased] - 2026-03-27 || Changed","0","0","0","0","1","0"
"Voyager","02_App_brainstorming","02_App IOS y android","02_App IOS y android\02_App_brainstorming\Documentacion para la IA\PROTOCOL.md","PROTOCOL.md","949","2026-03-27 18:34","PROTOCOL.md - Protocolo Maestro de Desarrollo de Software || SECCION G - RESTRICCIONES ABSOLUTAS (Total: 15 reglas activas) || SECCION H - OBLIGACIONES ACTIVAS (Total: 15 reglas activas)","0","1","0","0","1","0"
"Voyager","02_App_brainstorming","02_App IOS y android","02_App IOS y android\02_App_brainstorming\Documentacion para la IA\CLAUDE.md","CLAUDE.md","287","2026-03-27 22:51","CLAUDE.md - Entry Point para Claude Code || Proyecto: NeoNode (App Brainstorming) || Estado: CONTEXTO RESUELTO (APPROVED)","0","0","0","1","1","0"
"Voyager","sociedad unova","sociedad unova","sociedad unova\Producto\08_Gastronomia\ANALISIS_GASTRONOMIA_MASTER.md","ANALISIS_GASTRONOMIA_MASTER.md","1251","2026-05-02 19:53","🍝 ANÁLISIS ESTRATÉGICO: CATEGORÍA 08 — GASTRONOMÍA || A. INVENTARIO Y RESUMEN POR PRODUCTO || 01 | Lotto di Pasta (Concepto) || B. SCORE DE DESARROLLO /25 (PROMEDIO CATEGORÍA) || C. SCORE DE RENTABILIDAD /25 (PROMEDIO CATEGORÍA) || G. RESUMEN EJECUTIVO FINAL (GASTRONOMÍA)","1","0","0","1","0","0"
"Voyager","20_Volt-IA","02_App IOS y android","02_App IOS y android\20_Volt-IA\Documentacion para la IA\_meta\owner.md","owner.md","286","2026-03-27 18:34","Owner del Proyecto","0","0","0","0","0","0"
"Voyager","20_Volt-IA","02_App IOS y android","02_App IOS y android\20_Volt-IA\Documentacion para la IA\_meta\questions-log.md","questions-log.md","1008","2026-03-27 18:34","Questions Log - Volt-IA || Categoria: Proposito || Categoria: Usuarios || Categoria: Tecnico || Categoria: Datos y Seguridad || Categoria: Escala || Categoria: Calidad","0","0","0","0","1","0"
"Voyager","20_Volt-IA","02_App IOS y android","02_App IOS y android\20_Volt-IA\Documentacion para la IA\CLAUDE.md","CLAUDE.md","249","2026-03-27 18:34","CLAUDE.md - Entry Point para Claude Code || Proyecto: Volt-IA || Estado: Todos DRAFT","0","0","0","1","1","0"
"Voyager","20_Volt-IA","02_App IOS y android","02_App IOS y android\20_Volt-IA\Documentacion para la IA\PROTOCOL.md","PROTOCOL.md","939","2026-03-27 18:34","PROTOCOL.md - Protocolo Maestro de Desarrollo de Software || SECCION G - RESTRICCIONES ABSOLUTAS (Total: 15 reglas activas) || SECCION H - OBLIGACIONES ACTIVAS (Total: 15 reglas activas)","0","1","0","0","1","0"
